"","X1","committee_name","contributor_occupation","college"
"5807",5807,"ACTBLUE","NURSE ATTORNEY","TTechU"
"5808",5808,"ACTBLUE","ARCHIVIST","BaylorU"
"5809",5809,"ACTBLUE","PROFESSOR","TTechU"
"5810",5810,"ACTBLUE","PROFESSOR","TTechU"
"5811",5811,"ACTBLUE","HIGHER ED","TrinityU"
"5812",5812,"ACTBLUE","NURSE","BaylorU"
"5813",5813,"ACTBLUE","PROFESSOR","BaylorU"
"5814",5814,"ACTBLUE","LIBRARY SPECIALIST","BaylorU"
"5815",5815,"ACTBLUE","COLLEGE PROFESSOR","SMethodistU"
"5816",5816,"ACTBLUE","PROFESSOR","TTechU"
"5817",5817,"ACTBLUE","PROFESSOR","BaylorU"
"5818",5818,"ACTBLUE","EVENTS MANAGER","LamarU"
"5819",5819,"ACTBLUE","UNIVERSITY PROFESSOR","TTechU"
"5820",5820,"ACTBLUE","FINANCIAL AID ADMINISTRATOR","SMethodistU"
"5821",5821,"ACTBLUE","UNIVERSITY RESIDENTIAL LIFE COORDINATO","TrinityU"
"5822",5822,"ACTBLUE","PROFESSOR","TTechU"
"5823",5823,"ACTBLUE","PROFESSOR","TTechU"
"5824",5824,"ACTBLUE","COLLEGE PROFESSOR","SMethodistU"
"5825",5825,"ACTBLUE","EDITOR","TTechU"
"5826",5826,"ACTBLUE","ADMINISTRATOR","SMethodistU"
"5827",5827,"ACTBLUE","UNIVERSITY PROFESSOR","TTechU"
"5828",5828,"ACTBLUE","REFERENCE ASSISTANT","TrinityU"
"5829",5829,"ACTBLUE","WRITING SPECIALIST","SMethodistU"
"5830",5830,"ACTBLUE","PHYSICIAN","TTechU"
"5831",5831,"ACTBLUE","PROFESSOR","TTechU"
"5832",5832,"ACTBLUE","TEACHER","BaylorU"
"5833",5833,"ACTBLUE","SOCIOLOGY PROFESSOR","BaylorU"
"5834",5834,"ACTBLUE","PROFESSOR","TTechU"
"5835",5835,"ACTBLUE","STUDENT","TrinityU"
"5836",5836,"ACTBLUE","ADMINISTRATOR","TTechU"
"5837",5837,"ACTBLUE","STUDENT SERVICES","UTElPaso"
"5838",5838,"ACTBLUE","COLLEGE PROFESSOR","SMethodistU"
"5839",5839,"ACTBLUE","COLLEGE PROFESSOR","SMethodistU"
"5840",5840,"ACTBLUE","PHYSICIAN","TTechU"
"5841",5841,"ACTBLUE","SCIENTIST","TTechU"
"5842",5842,"ACTBLUE","PROGRAM COORDINATOR","UTElPaso"
"5843",5843,"ACTBLUE","MUSEUM ADMINISTRATION","UTElPaso"
"5844",5844,"ACTBLUE","PROFESSOR OF HISTORY","SMethodistU"
"5845",5845,"ACTBLUE","ASSISTANT","SMethodistU"
"5846",5846,"ACTBLUE","COLLEGE PROFESSOR","TTechU"
"5847",5847,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5848",5848,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5849",5849,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5850",5850,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5851",5851,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5852",5852,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5853",5853,"GILLIBRAND FOR SENATE","PROFESSOR","SMethodistU"
"5854",5854,"GILLIBRAND FOR SENATE","PROFESSOR","SMethodistU"
"5855",5855,"GILLIBRAND FOR SENATE","PROFESSOR","SMethodistU"
"5856",5856,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5857",5857,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5858",5858,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5859",5859,"GILLIBRAND FOR SENATE","PROFESSOR","SMethodistU"
"5860",5860,"GILLIBRAND FOR SENATE","PROFESSOR","SMethodistU"
"5861",5861,"GILLIBRAND FOR SENATE","PROFESSOR","SMethodistU"
"5862",5862,"GILLIBRAND FOR SENATE","PROFESSOR","SMethodistU"
"5863",5863,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5864",5864,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5865",5865,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5866",5866,"GILLIBRAND FOR SENATE","LAW PROFESSOR","SMethodistU"
"5867",5867,"GILLIBRAND FOR SENATE","PROFESSOR","SMethodistU"
"5868",5868,"GILLIBRAND FOR SENATE","PHYSICIAN","TTechU"
"5869",5869,"LCV VICTORY FUND","PROFESSOR","BaylorU"
"5870",5870,"LCV VICTORY FUND","PROFESSOR","BaylorU"
"5871",5871,"LCV VICTORY FUND","PROFESSOR","BaylorU"
"5872",5872,"ACTBLUE","STUDENT","TTechU"
"5873",5873,"VICTORY NOW PAC","PROFESSOR","TrinityU"
"5874",5874,"TED CRUZ FOR SENATE","ADMINISTRATOR","TTechU"
"5875",5875,"TED CRUZ FOR SENATE","R.N. - EDUCATOR / ASSISTANT PROFESSOR","LamarU"
"5876",5876,"TED CRUZ FOR SENATE","RECORDS RETENTION","TTechU"
"5877",5877,"TED CRUZ FOR SENATE","RECORDS RETENTION","TTechU"
"5878",5878,"TED CRUZ FOR SENATE","PHYSICIAN","TTechU"
"5879",5879,"TED CRUZ FOR SENATE","INSTRUCTOR","LamarU"
"5880",5880,"TED CRUZ FOR SENATE","LIBRARY ASSOCIATE","TTechU"
"5881",5881,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5882",5882,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5883",5883,"TED CRUZ FOR SENATE","ATTORNEY","LamarU"
"5884",5884,"TED CRUZ FOR SENATE","DENTIST","TTechU"
"5885",5885,"TED CRUZ FOR SENATE","LIBRARY ASSOCIATE","TTechU"
"5886",5886,"TED CRUZ FOR SENATE","RECORDS RETENTION","TTechU"
"5887",5887,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5888",5888,"TED CRUZ FOR SENATE","RECORDS RETENTION","TTechU"
"5889",5889,"TED CRUZ FOR SENATE","LIBRARY ASSOCIATE","TTechU"
"5890",5890,"TED CRUZ FOR SENATE","PROFESSOR","SMethodistU"
"5891",5891,"TED CRUZ FOR SENATE","ATTORNEY","LamarU"
"5892",5892,"TED CRUZ FOR SENATE","DENTIST","TTechU"
"5893",5893,"TED CRUZ FOR SENATE","ATTORNEY","LamarU"
"5894",5894,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5895",5895,"TED CRUZ FOR SENATE","RECORDS RETENTION","TTechU"
"5896",5896,"TED CRUZ FOR SENATE","BLOOD BANK SPECIALIST","BaylorU"
"5897",5897,"TED CRUZ FOR SENATE","DIABETES EDUCATOR","BaylorU"
"5898",5898,"TED CRUZ FOR SENATE","LIBRARY ASSOCIATE","TTechU"
"5899",5899,"TED CRUZ FOR SENATE","DENTIST","TTechU"
"5900",5900,"TED CRUZ FOR SENATE","DIABETES EDUCATOR","BaylorU"
"5901",5901,"TED CRUZ FOR SENATE","PHYSICIAN","TTechU"
"5902",5902,"TED CRUZ FOR SENATE","ATTORNEY","LamarU"
"5903",5903,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5904",5904,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5905",5905,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5906",5906,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5907",5907,"TED CRUZ FOR SENATE","ADMINISTRATOR","TTechU"
"5908",5908,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5909",5909,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5910",5910,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5911",5911,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5912",5912,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5913",5913,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5914",5914,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5915",5915,"TED CRUZ FOR SENATE","ADMINISTRATOR","TTechU"
"5916",5916,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5917",5917,"TED CRUZ FOR SENATE","ADMINISTRATOR","TTechU"
"5918",5918,"TED CRUZ FOR SENATE","ADMINISTRATOR","TTechU"
"5919",5919,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5920",5920,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5921",5921,"TED CRUZ FOR SENATE","RECORDS RETENTION","TTechU"
"5922",5922,"TED CRUZ FOR SENATE","RECORDS RETENTION","TTechU"
"5923",5923,"TED CRUZ FOR SENATE","BLOOD BANK SPECIALIST","BaylorU"
"5924",5924,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5925",5925,"TED CRUZ FOR SENATE","RESEARCH","TTechU"
"5926",5926,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5927",5927,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5928",5928,"TED CRUZ FOR SENATE","BLOOD BANK SPECIALIST","BaylorU"
"5929",5929,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5930",5930,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5931",5931,"TED CRUZ FOR SENATE","RESEARCH","TTechU"
"5932",5932,"TED CRUZ FOR SENATE","RECORDS RETENTION","TTechU"
"5933",5933,"TED CRUZ FOR SENATE","PROFESSOR","BaylorU"
"5934",5934,"TED CRUZ FOR SENATE","RECORDS RETENTION","TTechU"
"5935",5935,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"5936",5936,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"5937",5937,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"5938",5938,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"5939",5939,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"5940",5940,"BRAND NEW CONGRESS","PROFESSOR","TTechU"
"5941",5941,"FRIENDS OF ELIZABETH ESTY","PROFESSOR","SMethodistU"
"5942",5942,"KAINE FOR VIRGINIA","PROFESSOR","BaylorU"
"5943",5943,"TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","INSTRUCTOR","TTechU"
"5944",5944,"TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","INSTRUCTOR","TTechU"
"5945",5945,"TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","ITS ENGINEER","BaylorU"
"5946",5946,"TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","INSTRUCTOR","TTechU"
"5947",5947,"TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","INSTRUCTOR","TTechU"
"5948",5948,"TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE","INSTRUCTOR","TTechU"
"5949",5949,"MCCASKILL FOR MISSOURI","ACADEMIC ADVISOR","TrinityU"
"5950",5950,"MCCASKILL FOR MISSOURI","LIBRARIAN",NA
"5951",5951,"MCCASKILL FOR MISSOURI","LIBRARIAN",NA
"5952",5952,"ACTBLUE","OFFICE MANAGER","SMethodistU"
"5953",5953,"ACTBLUE","LIBRARIAN","BaylorU"
"5954",5954,"ACTBLUE","LIBRARIAN","BaylorU"
"5955",5955,"ACTBLUE","GEOPHYSICIST","SMethodistU"
"5956",5956,"ACTBLUE","DEPARTMETCOODNAO","SMethodistU"
"5957",5957,"ACTBLUE","PROFESSOR","SMethodistU"
"5958",5958,"ACTBLUE","RN","BaylorU"
"5959",5959,"ACTBLUE","TEACHER EDUCATOR","TrinityU"
"5960",5960,"ACTBLUE","PROFESSOR","BaylorU"
"5961",5961,"ACTBLUE","ASSOCIATE DIRECTOR OF SCHOLARSHIPS","BaylorU"
"5962",5962,"ACTBLUE","PROFESSOR","TTechU"
"5963",5963,"ACTBLUE","PROFESSOR","TTechU"
"5964",5964,"ACTBLUE","PROFESSOR","SMethodistU"
"5965",5965,"ACTBLUE","STUDENT","TTechU"
"5966",5966,"ACTBLUE","PART TIME EDITOR","TTechU"
"5967",5967,"ACTBLUE","WRITING TUTOR","TTechU"
"5968",5968,"ACTBLUE","WRITING TUTOR","TTechU"
"5969",5969,"ACTBLUE","ADMINISTRATION","UTElPaso"
"5970",5970,"ACTBLUE","COLLEGE PROFESSOR","BaylorU"
"5971",5971,"ACTBLUE","PROFESSOR/ACADEMIC ADMIN.","TrinityU"
"5972",5972,"ACTBLUE","LIBRARIAN","BaylorU"
"5973",5973,"ACTBLUE","TEACHER","BaylorU"
"5974",5974,"ACTBLUE","PROFESSOR OF WELLNESS","SMethodistU"
"5975",5975,"ACTBLUE","PROFESSOR OF WELLNESS","SMethodistU"
"5976",5976,"ACTBLUE","UNIVERSITY FACUTY","SMethodistU"
"5977",5977,"ACTBLUE","ASSISTANT PROFESSOR","TrinityU"
"5978",5978,"ACTBLUE","WRITING TUTOR","TTechU"
"5979",5979,"ACTBLUE","ADMINISTRATION","TTechU"
"5980",5980,"ACTBLUE","PROFESSOR","SMethodistU"
"5981",5981,"ACTBLUE","STUDENT SERVICES","UTElPaso"
"5982",5982,"ACTBLUE","PROFESSOR","SMethodistU"
"5983",5983,"ACTBLUE","STUDENT SUPERVISOR","TTechU"
"5984",5984,"ACTBLUE","TEACHER","SMethodistU"
"5985",5985,"ACTBLUE","PROFESSOR OF WELLNESS","SMethodistU"
"5986",5986,"ACTBLUE","SR. REFERENCE ASSISTANT","TrinityU"
"5987",5987,"ACTBLUE","PROFESSOR","TTechU"
"5988",5988,"ACTBLUE","UNIVERSITY PROFESSOR","UTElPaso"
"5989",5989,"ACTBLUE","PHYSICAL THERAPIST","BaylorU"
"5990",5990,"ACTBLUE","PROFESSOR","BaylorU"
"5991",5991,"ACTBLUE","UNDERGRADUATE ASSISTANT","BaylorU"
"5992",5992,"ACTBLUE","STUDENT SERVICES","UTElPaso"
"5993",5993,"ACTBLUE","PHYSICIAN ASSISTANT","TTechU"
"5994",5994,"ACTBLUE","ENGLISH PROFESSOR","SMethodistU"
"5995",5995,"ACTBLUE","UNIVERSITY PROFESSOR","TTechU"
"5996",5996,"ACTBLUE","COLLEGE PROFESSOR","TrinityU"
"5997",5997,"ACTBLUE","ASSISTANT PROFESSOR","TTechU"
"5998",5998,"ACTBLUE","ASSISTANT PROFESSOR","TrinityU"
"5999",5999,"ACTBLUE","PROFESSOR","TTechU"
"6000",6000,"ACTBLUE","TUTOR","TTechU"
"6001",6001,"ACTBLUE","EDUCATOR","TTechU"
"6002",6002,"ACTBLUE","PROFESSOR","TWomansU"
"6003",6003,"ACTBLUE","PROFESSOR","SMethodistU"
"6004",6004,"ACTBLUE","PROFESSOR","SMethodistU"
"6005",6005,"ACTBLUE","PROFESSOR","SMethodistU"
"6006",6006,"ACTBLUE","ADMISSIONS COUNSELOR","TrinityU"
"6007",6007,"ACTBLUE","PROFESSOR","TTechU"
"6008",6008,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"6009",6009,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"6010",6010,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"6011",6011,"ACTBLUE","TEACHER","SMethodistU"
"6012",6012,"ACTBLUE","PROFESSOR","LamarU"
"6013",6013,"ACTBLUE","WRITING TUTOR","TTechU"
"6014",6014,"ACTBLUE","WRITING TUTOR","TTechU"
"6015",6015,"ACTBLUE","TEACHER","SMethodistU"
"6016",6016,"ACTBLUE","ACCOUNTANT","UTElPaso"
"6017",6017,"ACTBLUE","PROFESSOR","BaylorU"
"6018",6018,"ACTBLUE","PROFESSOR","SMethodistU"
"6019",6019,"ACTBLUE","PROGRAM MANAGER","BaylorU"
"6020",6020,"ACTBLUE","STUDENT","BaylorU"
"6021",6021,"ACTBLUE","CAREER DEVELOPMENT MANAGER","UTElPaso"
"6022",6022,"ACTBLUE","PROFESSOR","SMethodistU"
"6023",6023,"ACTBLUE","PROFESSOR","BaylorU"
"6024",6024,"ACTBLUE","BOOKSELLER","TTechU"
"6025",6025,"ACTBLUE","WEB DESIGNER","BaylorU"
"6026",6026,"ACTBLUE","PART TIME EDITOR","TTechU"
"6027",6027,"ACTBLUE","PROFESSOR","TWomansU"
"6028",6028,"ACTBLUE","PROFESSOR","TexasAM"
"6029",6029,"ACTBLUE","PROFESSOR","TTechU"
"6030",6030,"ACTBLUE","PROFESSOR","BaylorU"
"6031",6031,"ACTBLUE","PART TIME EDITOR","TTechU"
"6032",6032,"ACTBLUE","UNIVERSITY PROFESSOR","TTechU"
"6033",6033,"ACTBLUE","PROFESSOR","SMethodistU"
"6034",6034,"ACTBLUE","PHARMACIST","TTechU"
"6035",6035,"ACTBLUE","PROFESSOR","TTechU"
"6036",6036,"ACTBLUE","GRADUATE STUDENT","TTechU"
"6037",6037,"ACTBLUE","ASSISTANT VP","TrinityU"
"6038",6038,"ACTBLUE","STUDENT","BaylorU"
"6039",6039,"ACTBLUE","STUDENT","BaylorU"
"6040",6040,"ACTBLUE","PROFESSOR","UTElPaso"
"6041",6041,"ACTBLUE","PROFESSOR OF PRACTICE","SMethodistU"
"6042",6042,"ACTBLUE","TEACHER","BaylorU"
"6043",6043,"ACTBLUE","ARCHITECT","TTechU"
"6044",6044,"ACTBLUE","TEACHER","SMethodistU"
"6045",6045,"ACTBLUE","TEACHER","SMethodistU"
"6046",6046,"ACTBLUE","PROFESSOR","SMethodistU"
"6047",6047,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"6048",6048,"ACTBLUE","LAW PROFESSOR","SMethodistU"
"6049",6049,"ACTBLUE","PUBLIC RELATIONS","TTechU"
"6050",6050,"ACTBLUE","PUBLIC RELATIONS","TTechU"
"6051",6051,"ACTBLUE","LIBRARIAN","BaylorU"
"6052",6052,"ACTBLUE","BRAND JOURNALIST","TrinityU"
"6053",6053,"OBAMA FOR AMERICA","PHYSICIAN","BaylorU"
"6054",6054,"CLUB FOR GROWTH PAC","PROFESSOR","UTRioGrande"
"6055",6055,"CLUB FOR GROWTH PAC","PROFESSOR","UTRioGrande"
"6056",6056,"CLUB FOR GROWTH PAC","PROFESSOR","UTRioGrande"
"6057",6057,"CLUB FOR GROWTH PAC","PROFESSOR","UTRioGrande"
"6058",6058,"CLUB FOR GROWTH PAC","PROFESSOR","UTRioGrande"
"6059",6059,"CLUB FOR GROWTH PAC","PROFESSOR","UTRioGrande"
"6060",6060,"CLUB FOR GROWTH PAC","PROFESSOR","UTRioGrande"
"6061",6061,"CLUB FOR GROWTH PAC","PROFESSOR","UTRioGrande"
"6062",6062,"CLUB FOR GROWTH PAC","PROFESSOR","UTRioGrande"
"6063",6063,"ELIZABETH FOR MA, INC","PROFESSOR","TTechU"
"6064",6064,"ELIZABETH FOR MA, INC","PROFESSOR","TTechU"
"6065",6065,"ELIZABETH FOR MA, INC","PROFESSOR","TTechU"
"6066",6066,"ELIZABETH FOR MA, INC","IT DIRECTOR","TTechU"
"6067",6067,"DCCC","DEPARTMETCOODNAO","SMethodistU"
"6068",6068,"DCCC","RN, NURSING FACULTY",NA
"6069",6069,"DCCC","PROFESSOR","BaylorU"
"6070",6070,"DCCC","REGISTERED NURSE",NA
"6071",6071,"DCCC","PROFESSOR","LamarU"
"6072",6072,"DCCC","PROFESSOR","TrinityU"
"6073",6073,"DCCC","DEPARTMETCOODNAO","SMethodistU"
"6074",6074,"DCCC","TEACHER","SMethodistU"
"6075",6075,"DCCC","EDUCATOR","TTechU"
"6076",6076,"DCCC","RN, NURSING FACULTY",NA
"6077",6077,"DCCC","PROFESSOR","UTElPaso"
"6078",6078,"DCCC","RN, NURSING FACULTY",NA
"6079",6079,"DCCC","RN, NURSING FACULTY",NA
"6080",6080,"DCCC","EDUCATOR","SMethodistU"
"6081",6081,"DCCC","RN, NURSING FACULTY",NA
"6082",6082,"DCCC","MATHEMATICIAN","TTechU"
"6083",6083,"DCCC","RN, NURSING FACULTY",NA
"6084",6084,"DCCC","RN, NURSING FACULTY",NA
"6085",6085,"DCCC","RN, NURSING FACULTY",NA
"6086",6086,"DCCC","UNIVERSITY PROFESSOR","TTechU"
"6087",6087,"DCCC","PROFESSOR","UTElPaso"
"6088",6088,"DCCC","CURRICULUM EDITOR","TTechU"
"6089",6089,"DCCC","PROFESSOR","TTechU"
"6090",6090,"DCCC","RN, NURSING FACULTY",NA
"6091",6091,"DCCC","RN, NURSING FACULTY",NA
"6092",6092,"DCCC","EDUCATOR","SMethodistU"
"6093",6093,"DCCC","EDUCATOR","SMethodistU"
"6094",6094,"DCCC","DIRECTOR OF EXTERNAL RELATIONS","UTElPaso"
"6095",6095,"DCCC","RN, NURSING FACULTY",NA
"6096",6096,"DCCC","RN, NURSING FACULTY",NA
"6097",6097,"DCCC","RN, NURSING FACULTY",NA
"6098",6098,"DCCC","PROFESSOR","UTElPaso"
"6099",6099,"DCCC","MATHEMATICS PROFESSOR","TTechU"
"6100",6100,"DCCC","PROFESSOR","LamarU"
"6101",6101,"DCCC","DEPARTMETCOODNAO","SMethodistU"
"6102",6102,"DCCC","PROFESSOR","BaylorU"
"6103",6103,"DCCC","MATHEMATICIAN","TTechU"
"6104",6104,"DCCC","RN, NURSING FACULTY",NA
"6105",6105,"DCCC","DEPARTMETCOODNAO","SMethodistU"
"6106",6106,"DCCC","NURSE","BaylorU"
"6107",6107,"DCCC","RN, NURSING FACULTY",NA
"6108",6108,"DCCC","PROFESSOR","UTElPaso"
"6109",6109,"DCCC","CURRICULUM EDITOR","TTechU"
"6110",6110,"DCCC","PROFESSOR","BaylorU"
"6111",6111,"DCCC","MATHEMATICIAN","TTechU"
"6112",6112,"DCCC","ASSOCIATE PROFESSOR","TTechU"
"6113",6113,"DCCC","RN, NURSING FACULTY",NA
"6114",6114,"DCCC","RN, NURSING FACULTY",NA
"6115",6115,"DCCC","PROFESSOR","UTElPaso"
"6116",6116,"DCCC","PROFESSOR","TrinityU"
"6117",6117,"DCCC","PROFESSOR","BaylorU"
"6118",6118,"DCCC","PROFESSOR","UTElPaso"
"6119",6119,"DCCC","MATHEMATICIAN","TTechU"
"6120",6120,"DCCC","PROFESSOR","UTElPaso"
"6121",6121,"DCCC","REGISTERED NURSE",NA
"6122",6122,"DCCC","RN, NURSING FACULTY",NA
"6123",6123,"DCCC","RN, NURSING FACULTY",NA
"6124",6124,"DCCC","RN, NURSING FACULTY",NA
"6125",6125,"DCCC","RN, NURSING FACULTY",NA
"6126",6126,"DCCC","RN, NURSING FACULTY",NA
"6127",6127,"DCCC","MATHEMATICIAN","TTechU"
"6128",6128,"DCCC","EDUCATOR","TTechU"
"6129",6129,"DCCC","PROFESSOR","DBaptistU"
"6130",6130,"DCCC","PROFESSOR","UTElPaso"
"6131",6131,"DCCC","DEPARTMETCOODNAO","SMethodistU"
"6132",6132,"DCCC","PROFESSOR","UTElPaso"
"6133",6133,"DCCC","REGISTERED NURSE",NA
"6134",6134,"DCCC","RN, NURSING FACULTY",NA
"6135",6135,"DCCC","RN, NURSING FACULTY",NA
"6136",6136,"DCCC","RN, NURSING FACULTY",NA
"6137",6137,"DCCC","PROFESSOR","BaylorU"
"6138",6138,"DCCC","TEACHER","SMethodistU"
"6139",6139,"DCCC","EDUCATOR","TTechU"
"6140",6140,"DCCC","EDUCATION","SMethodistU"
"6141",6141,"DCCC","PROFESSOR","SMethodistU"
"6142",6142,"DCCC","RN, NURSING FACULTY",NA
"6143",6143,"DCCC","MATHEMATICIAN","TTechU"
"6144",6144,"DCCC","RN, NURSING FACULTY",NA
"6145",6145,"DCCC","RN, NURSING FACULTY",NA
"6146",6146,"DCCC","RN, NURSING FACULTY",NA
"6147",6147,"DCCC","RN, NURSING FACULTY",NA
"6148",6148,"DCCC","MATHEMATICIAN","TTechU"
"6149",6149,"DCCC","PROFESSOR","LamarU"
"6150",6150,"DCCC","REGISTERED NURSE",NA
"6151",6151,"DCCC","PROFESSOR","UTElPaso"
"6152",6152,"DCCC","PROFESSOR","TTechU"
"6153",6153,"DCCC","RN, NURSING FACULTY",NA
"6154",6154,"DCCC","RN, NURSING FACULTY",NA
"6155",6155,"DCCC","PROFESSOR","UTElPaso"
"6156",6156,"DCCC","EDUCATION","SMethodistU"
"6157",6157,"DCCC","DEPARTMETCOODNAO","SMethodistU"
"6158",6158,"DCCC","RN, NURSING FACULTY",NA
"6159",6159,"DCCC","PROFESSOR","UTElPaso"
"6160",6160,"DCCC","PROFESSOR","UTElPaso"
"6161",6161,"DCCC","PROFESSOR","BaylorU"
"6162",6162,"DCCC","PROFESSOR","UTElPaso"
"6163",6163,"DCCC","PROFESSOR","BaylorU"
"6164",6164,"DCCC","MATHEMATICS PROFESSOR","TTechU"
"6165",6165,"DCCC","RN, NURSING FACULTY",NA
"6166",6166,"DCCC","LIBRARIAN","BaylorU"
"6167",6167,"DCCC","TEACHER","SMethodistU"
"6168",6168,"DCCC","MATHEMATICIAN","TTechU"
"6169",6169,"DCCC","CURRICULUM EDITOR","TTechU"
"6170",6170,"DSCC","LIBRARIAN","BaylorU"
"6171",6171,"DSCC","PROFESSOR","SMethodistU"
"6172",6172,"DSCC","LIBRARIAN","BaylorU"
"6173",6173,"DSCC","MATHEMATICS PROFESSOR","TTechU"
"6174",6174,"DCCC","PROFESSOR","SMethodistU"
"6175",6175,"DSCC","LIBRARIAN","BaylorU"
"6176",6176,"DCCC","PROFESSOR","UTElPaso"
"6177",6177,"EMILY'S LIST","PHYSICIAN","TTechU"
"6178",6178,"DSCC","PROFESSOR OF HISTORY","SMethodistU"
"6179",6179,"EMILY'S LIST","PROFESSOR","SMethodistU"
"6180",6180,"DSCC","PROFESSOR OF HISTORY","SMethodistU"
"6181",6181,"DCCC","UNIVERSITY PROFESSOR","TTechU"
"6182",6182,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PROFESSOR","SMethodistU"
"6183",6183,"DCCC","PROFESSOR","UTElPaso"
"6184",6184,"EMILY'S LIST","PROFESSOR","TTechU"
"6185",6185,"DSCC","LIBRARIAN","BaylorU"
"6186",6186,"DSCC","LIBRARIAN","BaylorU"
"6187",6187,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","CURRICULUM DESIGNER","TTechU"
"6188",6188,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PSYCHOLOGIST","TTechU"
"6189",6189,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PROFESSOR","LamarU"
"6190",6190,"DSCC","PROFESSOR","SMethodistU"
"6191",6191,"DSCC","PROFESSOR","SMethodistU"
"6192",6192,"DSCC","PROFESSOR","SMethodistU"
"6193",6193,"DCCC","PROFESSOR","UTElPaso"
"6194",6194,"DCCC","PROFESSOR","UTElPaso"
"6195",6195,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","RN","BaylorU"
"6196",6196,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","RN","BaylorU"
"6197",6197,"DCCC","PROFESSOR","BaylorU"
"6198",6198,"DCCC","RN, NURSING FACULTY",NA
"6199",6199,"DCCC","PROFESSOR","BaylorU"
"6200",6200,"DCCC","MATHEMATICS PROFESSOR","TTechU"
"6201",6201,"DCCC","PROFESSOR","BaylorU"
"6202",6202,"DCCC","PROFESSOR","BaylorU"
"6203",6203,"EMILY'S LIST","PROFESSOR","TTechU"
"6204",6204,"DCCC","CURRICULUM EDITOR","TTechU"
"6205",6205,"DCCC","PROFESSOR","UTElPaso"
"6206",6206,"DCCC","RN, NURSING FACULTY",NA
"6207",6207,"DCCC","RN, NURSING FACULTY",NA
"6208",6208,"DCCC","PROFESSOR","BaylorU"
"6209",6209,"DCCC","RN, NURSING FACULTY",NA
"6210",6210,"DCCC","UNIVERSITY PROFESSOR","TTechU"
