"","GEO_TTL","GEO_ID","state","county"
"2521","White County, Tennessee","0500000US47185","47","185"
"2522","Williamson County, Tennessee","0500000US47187","47","187"
"2523","Wilson County, Tennessee","0500000US47189","47","189"
"2524","Anderson County, Texas","0500000US48001","48","001"
"2525","Andrews County, Texas","0500000US48003","48","003"
"2526","Angelina County, Texas","0500000US48005","48","005"
"2527","Aransas County, Texas","0500000US48007","48","007"
"2528","Archer County, Texas","0500000US48009","48","009"
"2529","Armstrong County, Texas","0500000US48011","48","011"
"2530","Atascosa County, Texas","0500000US48013","48","013"
"2531","Austin County, Texas","0500000US48015","48","015"
"2532","Bailey County, Texas","0500000US48017","48","017"
"2533","Bandera County, Texas","0500000US48019","48","019"
"2534","Bastrop County, Texas","0500000US48021","48","021"
"2535","Baylor County, Texas","0500000US48023","48","023"
"2536","Bee County, Texas","0500000US48025","48","025"
"2537","Bell County, Texas","0500000US48027","48","027"
"2538","Bexar County, Texas","0500000US48029","48","029"
"2539","Blanco County, Texas","0500000US48031","48","031"
"2540","Borden County, Texas","0500000US48033","48","033"
"2541","Bosque County, Texas","0500000US48035","48","035"
"2542","Bowie County, Texas","0500000US48037","48","037"
"2543","Brazoria County, Texas","0500000US48039","48","039"
"2544","Brazos County, Texas","0500000US48041","48","041"
"2545","Brewster County, Texas","0500000US48043","48","043"
"2546","Briscoe County, Texas","0500000US48045","48","045"
"2547","Brooks County, Texas","0500000US48047","48","047"
"2548","Brown County, Texas","0500000US48049","48","049"
"2549","Burleson County, Texas","0500000US48051","48","051"
"2550","Burnet County, Texas","0500000US48053","48","053"
"2551","Caldwell County, Texas","0500000US48055","48","055"
"2552","Calhoun County, Texas","0500000US48057","48","057"
"2553","Callahan County, Texas","0500000US48059","48","059"
"2554","Cameron County, Texas","0500000US48061","48","061"
"2555","Camp County, Texas","0500000US48063","48","063"
"2556","Carson County, Texas","0500000US48065","48","065"
"2557","Cass County, Texas","0500000US48067","48","067"
"2558","Castro County, Texas","0500000US48069","48","069"
"2559","Chambers County, Texas","0500000US48071","48","071"
"2560","Cherokee County, Texas","0500000US48073","48","073"
"2561","Childress County, Texas","0500000US48075","48","075"
"2562","Clay County, Texas","0500000US48077","48","077"
"2563","Cochran County, Texas","0500000US48079","48","079"
"2564","Coke County, Texas","0500000US48081","48","081"
"2565","Coleman County, Texas","0500000US48083","48","083"
"2566","Collin County, Texas","0500000US48085","48","085"
"2567","Collingsworth County, Texas","0500000US48087","48","087"
"2568","Colorado County, Texas","0500000US48089","48","089"
"2569","Comal County, Texas","0500000US48091","48","091"
"2570","Comanche County, Texas","0500000US48093","48","093"
"2571","Concho County, Texas","0500000US48095","48","095"
"2572","Cooke County, Texas","0500000US48097","48","097"
"2573","Coryell County, Texas","0500000US48099","48","099"
"2574","Cottle County, Texas","0500000US48101","48","101"
"2575","Crane County, Texas","0500000US48103","48","103"
"2576","Crockett County, Texas","0500000US48105","48","105"
"2577","Crosby County, Texas","0500000US48107","48","107"
"2578","Culberson County, Texas","0500000US48109","48","109"
"2579","Dallam County, Texas","0500000US48111","48","111"
"2580","Dallas County, Texas","0500000US48113","48","113"
"2581","Dawson County, Texas","0500000US48115","48","115"
"2582","Deaf Smith County, Texas","0500000US48117","48","117"
"2583","Delta County, Texas","0500000US48119","48","119"
"2584","Denton County, Texas","0500000US48121","48","121"
"2585","DeWitt County, Texas","0500000US48123","48","123"
"2586","Dickens County, Texas","0500000US48125","48","125"
"2587","Dimmit County, Texas","0500000US48127","48","127"
"2588","Donley County, Texas","0500000US48129","48","129"
"2589","Duval County, Texas","0500000US48131","48","131"
"2590","Eastland County, Texas","0500000US48133","48","133"
"2591","Ector County, Texas","0500000US48135","48","135"
"2592","Edwards County, Texas","0500000US48137","48","137"
"2593","Ellis County, Texas","0500000US48139","48","139"
"2594","El Paso County, Texas","0500000US48141","48","141"
"2595","Erath County, Texas","0500000US48143","48","143"
"2596","Falls County, Texas","0500000US48145","48","145"
"2597","Fannin County, Texas","0500000US48147","48","147"
"2598","Fayette County, Texas","0500000US48149","48","149"
"2599","Fisher County, Texas","0500000US48151","48","151"
"2600","Floyd County, Texas","0500000US48153","48","153"
"2601","Foard County, Texas","0500000US48155","48","155"
"2602","Fort Bend County, Texas","0500000US48157","48","157"
"2603","Franklin County, Texas","0500000US48159","48","159"
"2604","Freestone County, Texas","0500000US48161","48","161"
"2605","Frio County, Texas","0500000US48163","48","163"
"2606","Gaines County, Texas","0500000US48165","48","165"
"2607","Galveston County, Texas","0500000US48167","48","167"
"2608","Garza County, Texas","0500000US48169","48","169"
"2609","Gillespie County, Texas","0500000US48171","48","171"
"2610","Glasscock County, Texas","0500000US48173","48","173"
"2611","Goliad County, Texas","0500000US48175","48","175"
"2612","Gonzales County, Texas","0500000US48177","48","177"
"2613","Gray County, Texas","0500000US48179","48","179"
"2614","Grayson County, Texas","0500000US48181","48","181"
"2615","Gregg County, Texas","0500000US48183","48","183"
"2616","Grimes County, Texas","0500000US48185","48","185"
"2617","Guadalupe County, Texas","0500000US48187","48","187"
"2618","Hale County, Texas","0500000US48189","48","189"
"2619","Hall County, Texas","0500000US48191","48","191"
"2620","Hamilton County, Texas","0500000US48193","48","193"
"2621","Hansford County, Texas","0500000US48195","48","195"
"2622","Hardeman County, Texas","0500000US48197","48","197"
"2623","Hardin County, Texas","0500000US48199","48","199"
"2624","Harris County, Texas","0500000US48201","48","201"
"2625","Harrison County, Texas","0500000US48203","48","203"
"2626","Hartley County, Texas","0500000US48205","48","205"
"2627","Haskell County, Texas","0500000US48207","48","207"
"2628","Hays County, Texas","0500000US48209","48","209"
"2629","Hemphill County, Texas","0500000US48211","48","211"
"2630","Henderson County, Texas","0500000US48213","48","213"
"2631","Hidalgo County, Texas","0500000US48215","48","215"
"2632","Hill County, Texas","0500000US48217","48","217"
"2633","Hockley County, Texas","0500000US48219","48","219"
"2634","Hood County, Texas","0500000US48221","48","221"
"2635","Hopkins County, Texas","0500000US48223","48","223"
"2636","Houston County, Texas","0500000US48225","48","225"
"2637","Howard County, Texas","0500000US48227","48","227"
"2638","Hudspeth County, Texas","0500000US48229","48","229"
"2639","Hunt County, Texas","0500000US48231","48","231"
"2640","Hutchinson County, Texas","0500000US48233","48","233"
"2641","Irion County, Texas","0500000US48235","48","235"
"2642","Jack County, Texas","0500000US48237","48","237"
"2643","Jackson County, Texas","0500000US48239","48","239"
"2644","Jasper County, Texas","0500000US48241","48","241"
"2645","Jeff Davis County, Texas","0500000US48243","48","243"
"2646","Jefferson County, Texas","0500000US48245","48","245"
"2647","Jim Hogg County, Texas","0500000US48247","48","247"
"2648","Jim Wells County, Texas","0500000US48249","48","249"
"2649","Johnson County, Texas","0500000US48251","48","251"
"2650","Jones County, Texas","0500000US48253","48","253"
"2651","Karnes County, Texas","0500000US48255","48","255"
"2652","Kaufman County, Texas","0500000US48257","48","257"
"2653","Kendall County, Texas","0500000US48259","48","259"
"2654","Kenedy County, Texas","0500000US48261","48","261"
"2655","Kent County, Texas","0500000US48263","48","263"
"2656","Kerr County, Texas","0500000US48265","48","265"
"2657","Kimble County, Texas","0500000US48267","48","267"
"2658","King County, Texas","0500000US48269","48","269"
"2659","Kinney County, Texas","0500000US48271","48","271"
"2660","Kleberg County, Texas","0500000US48273","48","273"
"2661","Knox County, Texas","0500000US48275","48","275"
"2662","Lamar County, Texas","0500000US48277","48","277"
"2663","Lamb County, Texas","0500000US48279","48","279"
"2664","Lampasas County, Texas","0500000US48281","48","281"
"2665","La Salle County, Texas","0500000US48283","48","283"
"2666","Lavaca County, Texas","0500000US48285","48","285"
"2667","Lee County, Texas","0500000US48287","48","287"
"2668","Leon County, Texas","0500000US48289","48","289"
"2669","Liberty County, Texas","0500000US48291","48","291"
"2670","Limestone County, Texas","0500000US48293","48","293"
"2671","Lipscomb County, Texas","0500000US48295","48","295"
"2672","Live Oak County, Texas","0500000US48297","48","297"
"2673","Llano County, Texas","0500000US48299","48","299"
"2674","Loving County, Texas","0500000US48301","48","301"
"2675","Lubbock County, Texas","0500000US48303","48","303"
"2676","Lynn County, Texas","0500000US48305","48","305"
"2677","McCulloch County, Texas","0500000US48307","48","307"
"2678","McLennan County, Texas","0500000US48309","48","309"
"2679","McMullen County, Texas","0500000US48311","48","311"
"2680","Madison County, Texas","0500000US48313","48","313"
"2681","Marion County, Texas","0500000US48315","48","315"
"2682","Martin County, Texas","0500000US48317","48","317"
"2683","Mason County, Texas","0500000US48319","48","319"
"2684","Matagorda County, Texas","0500000US48321","48","321"
"2685","Maverick County, Texas","0500000US48323","48","323"
"2686","Medina County, Texas","0500000US48325","48","325"
"2687","Menard County, Texas","0500000US48327","48","327"
"2688","Midland County, Texas","0500000US48329","48","329"
"2689","Milam County, Texas","0500000US48331","48","331"
"2690","Mills County, Texas","0500000US48333","48","333"
"2691","Mitchell County, Texas","0500000US48335","48","335"
"2692","Montague County, Texas","0500000US48337","48","337"
"2693","Montgomery County, Texas","0500000US48339","48","339"
"2694","Moore County, Texas","0500000US48341","48","341"
"2695","Morris County, Texas","0500000US48343","48","343"
"2696","Motley County, Texas","0500000US48345","48","345"
"2697","Nacogdoches County, Texas","0500000US48347","48","347"
"2698","Navarro County, Texas","0500000US48349","48","349"
"2699","Newton County, Texas","0500000US48351","48","351"
"2700","Nolan County, Texas","0500000US48353","48","353"
"2701","Nueces County, Texas","0500000US48355","48","355"
"2702","Ochiltree County, Texas","0500000US48357","48","357"
"2703","Oldham County, Texas","0500000US48359","48","359"
"2704","Orange County, Texas","0500000US48361","48","361"
"2705","Palo Pinto County, Texas","0500000US48363","48","363"
"2706","Panola County, Texas","0500000US48365","48","365"
"2707","Parker County, Texas","0500000US48367","48","367"
"2708","Parmer County, Texas","0500000US48369","48","369"
"2709","Pecos County, Texas","0500000US48371","48","371"
"2710","Polk County, Texas","0500000US48373","48","373"
"2711","Potter County, Texas","0500000US48375","48","375"
"2712","Presidio County, Texas","0500000US48377","48","377"
"2713","Rains County, Texas","0500000US48379","48","379"
"2714","Randall County, Texas","0500000US48381","48","381"
"2715","Reagan County, Texas","0500000US48383","48","383"
"2716","Real County, Texas","0500000US48385","48","385"
"2717","Red River County, Texas","0500000US48387","48","387"
"2718","Reeves County, Texas","0500000US48389","48","389"
"2719","Refugio County, Texas","0500000US48391","48","391"
"2720","Roberts County, Texas","0500000US48393","48","393"
"2721","Robertson County, Texas","0500000US48395","48","395"
"2722","Rockwall County, Texas","0500000US48397","48","397"
"2723","Runnels County, Texas","0500000US48399","48","399"
"2724","Rusk County, Texas","0500000US48401","48","401"
"2725","Sabine County, Texas","0500000US48403","48","403"
"2726","San Augustine County, Texas","0500000US48405","48","405"
"2727","San Jacinto County, Texas","0500000US48407","48","407"
"2728","San Patricio County, Texas","0500000US48409","48","409"
"2729","San Saba County, Texas","0500000US48411","48","411"
"2730","Schleicher County, Texas","0500000US48413","48","413"
"2731","Scurry County, Texas","0500000US48415","48","415"
"2732","Shackelford County, Texas","0500000US48417","48","417"
"2733","Shelby County, Texas","0500000US48419","48","419"
"2734","Sherman County, Texas","0500000US48421","48","421"
"2735","Smith County, Texas","0500000US48423","48","423"
"2736","Somervell County, Texas","0500000US48425","48","425"
"2737","Starr County, Texas","0500000US48427","48","427"
"2738","Stephens County, Texas","0500000US48429","48","429"
"2739","Sterling County, Texas","0500000US48431","48","431"
"2740","Stonewall County, Texas","0500000US48433","48","433"
"2741","Sutton County, Texas","0500000US48435","48","435"
"2742","Swisher County, Texas","0500000US48437","48","437"
"2743","Tarrant County, Texas","0500000US48439","48","439"
"2744","Taylor County, Texas","0500000US48441","48","441"
"2745","Terrell County, Texas","0500000US48443","48","443"
"2746","Terry County, Texas","0500000US48445","48","445"
"2747","Throckmorton County, Texas","0500000US48447","48","447"
"2748","Titus County, Texas","0500000US48449","48","449"
"2749","Tom Green County, Texas","0500000US48451","48","451"
"2750","Travis County, Texas","0500000US48453","48","453"
"2751","Trinity County, Texas","0500000US48455","48","455"
"2752","Tyler County, Texas","0500000US48457","48","457"
"2753","Upshur County, Texas","0500000US48459","48","459"
"2754","Upton County, Texas","0500000US48461","48","461"
"2755","Uvalde County, Texas","0500000US48463","48","463"
"2756","Val Verde County, Texas","0500000US48465","48","465"
"2757","Van Zandt County, Texas","0500000US48467","48","467"
"2758","Victoria County, Texas","0500000US48469","48","469"
"2759","Walker County, Texas","0500000US48471","48","471"
"2760","Waller County, Texas","0500000US48473","48","473"
"2761","Ward County, Texas","0500000US48475","48","475"
"2762","Washington County, Texas","0500000US48477","48","477"
"2763","Webb County, Texas","0500000US48479","48","479"
"2764","Wharton County, Texas","0500000US48481","48","481"
"2765","Wheeler County, Texas","0500000US48483","48","483"
"2766","Wichita County, Texas","0500000US48485","48","485"
"2767","Wilbarger County, Texas","0500000US48487","48","487"
"2768","Willacy County, Texas","0500000US48489","48","489"
"2769","Williamson County, Texas","0500000US48491","48","491"
"2770","Wilson County, Texas","0500000US48493","48","493"
"2771","Winkler County, Texas","0500000US48495","48","495"
"2772","Wise County, Texas","0500000US48497","48","497"
"2773","Wood County, Texas","0500000US48499","48","499"
"2774","Yoakum County, Texas","0500000US48501","48","501"
"2775","Young County, Texas","0500000US48503","48","503"
"2776","Zapata County, Texas","0500000US48505","48","505"
"2777","Zavala County, Texas","0500000US48507","48","507"
"2778","Beaver County, Utah","0500000US49001","49","001"
"2779","Box Elder County, Utah","0500000US49003","49","003"
"2780","Cache County, Utah","0500000US49005","49","005"
"2781","Carbon County, Utah","0500000US49007","49","007"
"2782","Daggett County, Utah","0500000US49009","49","009"
"2783","Davis County, Utah","0500000US49011","49","011"
"2784","Duchesne County, Utah","0500000US49013","49","013"
"2785","Emery County, Utah","0500000US49015","49","015"
"2786","Garfield County, Utah","0500000US49017","49","017"
"2787","Grand County, Utah","0500000US49019","49","019"
"2788","Iron County, Utah","0500000US49021","49","021"
"2789","Juab County, Utah","0500000US49023","49","023"
"2790","Kane County, Utah","0500000US49025","49","025"
"2791","Millard County, Utah","0500000US49027","49","027"
"2792","Morgan County, Utah","0500000US49029","49","029"
"2793","Piute County, Utah","0500000US49031","49","031"
"2794","Rich County, Utah","0500000US49033","49","033"
"2795","Salt Lake County, Utah","0500000US49035","49","035"
"2796","San Juan County, Utah","0500000US49037","49","037"
"2797","Sanpete County, Utah","0500000US49039","49","039"
"2798","Sevier County, Utah","0500000US49041","49","041"
"2799","Summit County, Utah","0500000US49043","49","043"
"2800","Tooele County, Utah","0500000US49045","49","045"
"2801","Uintah County, Utah","0500000US49047","49","047"
"2802","Utah County, Utah","0500000US49049","49","049"
"2803","Wasatch County, Utah","0500000US49051","49","051"
"2804","Washington County, Utah","0500000US49053","49","053"
"2805","Wayne County, Utah","0500000US49055","49","055"
"2806","Weber County, Utah","0500000US49057","49","057"
"2807","Addison County, Vermont","0500000US50001","50","001"
"2808","Bennington County, Vermont","0500000US50003","50","003"
"2809","Caledonia County, Vermont","0500000US50005","50","005"
"2810","Chittenden County, Vermont","0500000US50007","50","007"
"2811","Essex County, Vermont","0500000US50009","50","009"
"2812","Franklin County, Vermont","0500000US50011","50","011"
"2813","Grand Isle County, Vermont","0500000US50013","50","013"
"2814","Lamoille County, Vermont","0500000US50015","50","015"
"2815","Orange County, Vermont","0500000US50017","50","017"
"2816","Orleans County, Vermont","0500000US50019","50","019"
"2817","Rutland County, Vermont","0500000US50021","50","021"
"2818","Washington County, Vermont","0500000US50023","50","023"
"2819","Windham County, Vermont","0500000US50025","50","025"
"2820","Windsor County, Vermont","0500000US50027","50","027"
"2821","Accomack County, Virginia","0500000US51001","51","001"
"2822","Albemarle County, Virginia","0500000US51003","51","003"
"2823","Alleghany County, Virginia","0500000US51005","51","005"
"2824","Amelia County, Virginia","0500000US51007","51","007"
"2825","Amherst County, Virginia","0500000US51009","51","009"
"2826","Appomattox County, Virginia","0500000US51011","51","011"
"2827","Arlington County, Virginia","0500000US51013","51","013"
"2828","Augusta County, Virginia","0500000US51015","51","015"
"2829","Bath County, Virginia","0500000US51017","51","017"
"2830","Bedford County, Virginia","0500000US51019","51","019"
"2831","Bland County, Virginia","0500000US51021","51","021"
"2832","Botetourt County, Virginia","0500000US51023","51","023"
"2833","Brunswick County, Virginia","0500000US51025","51","025"
"2834","Buchanan County, Virginia","0500000US51027","51","027"
"2835","Buckingham County, Virginia","0500000US51029","51","029"
"2836","Campbell County, Virginia","0500000US51031","51","031"
"2837","Caroline County, Virginia","0500000US51033","51","033"
"2838","Carroll County, Virginia","0500000US51035","51","035"
"2839","Charles City County, Virginia","0500000US51036","51","036"
"2840","Charlotte County, Virginia","0500000US51037","51","037"
"2841","Chesterfield County, Virginia","0500000US51041","51","041"
"2842","Clarke County, Virginia","0500000US51043","51","043"
"2843","Craig County, Virginia","0500000US51045","51","045"
"2844","Culpeper County, Virginia","0500000US51047","51","047"
"2845","Cumberland County, Virginia","0500000US51049","51","049"
"2846","Dickenson County, Virginia","0500000US51051","51","051"
"2847","Dinwiddie County, Virginia","0500000US51053","51","053"
"2848","Essex County, Virginia","0500000US51057","51","057"
"2849","Fairfax County, Virginia","0500000US51059","51","059"
"2850","Fauquier County, Virginia","0500000US51061","51","061"
"2851","Floyd County, Virginia","0500000US51063","51","063"
"2852","Fluvanna County, Virginia","0500000US51065","51","065"
"2853","Franklin County, Virginia","0500000US51067","51","067"
"2854","Frederick County, Virginia","0500000US51069","51","069"
"2855","Giles County, Virginia","0500000US51071","51","071"
"2856","Gloucester County, Virginia","0500000US51073","51","073"
"2857","Goochland County, Virginia","0500000US51075","51","075"
"2858","Grayson County, Virginia","0500000US51077","51","077"
"2859","Greene County, Virginia","0500000US51079","51","079"
"2860","Greensville County, Virginia","0500000US51081","51","081"
"2861","Halifax County, Virginia","0500000US51083","51","083"
"2862","Hanover County, Virginia","0500000US51085","51","085"
"2863","Henrico County, Virginia","0500000US51087","51","087"
"2864","Henry County, Virginia","0500000US51089","51","089"
"2865","Highland County, Virginia","0500000US51091","51","091"
"2866","Isle of Wight County, Virginia","0500000US51093","51","093"
"2867","James City County, Virginia","0500000US51095","51","095"
"2868","King and Queen County, Virginia","0500000US51097","51","097"
"2869","King George County, Virginia","0500000US51099","51","099"
"2870","King William County, Virginia","0500000US51101","51","101"
"2871","Lancaster County, Virginia","0500000US51103","51","103"
"2872","Lee County, Virginia","0500000US51105","51","105"
"2873","Loudoun County, Virginia","0500000US51107","51","107"
"2874","Louisa County, Virginia","0500000US51109","51","109"
"2875","Lunenburg County, Virginia","0500000US51111","51","111"
"2876","Madison County, Virginia","0500000US51113","51","113"
"2877","Mathews County, Virginia","0500000US51115","51","115"
"2878","Mecklenburg County, Virginia","0500000US51117","51","117"
"2879","Middlesex County, Virginia","0500000US51119","51","119"
"2880","Montgomery County, Virginia","0500000US51121","51","121"
"2881","Nelson County, Virginia","0500000US51125","51","125"
"2882","New Kent County, Virginia","0500000US51127","51","127"
"2883","Northampton County, Virginia","0500000US51131","51","131"
"2884","Northumberland County, Virginia","0500000US51133","51","133"
"2885","Nottoway County, Virginia","0500000US51135","51","135"
"2886","Orange County, Virginia","0500000US51137","51","137"
"2887","Page County, Virginia","0500000US51139","51","139"
"2888","Patrick County, Virginia","0500000US51141","51","141"
"2889","Pittsylvania County, Virginia","0500000US51143","51","143"
"2890","Powhatan County, Virginia","0500000US51145","51","145"
"2891","Prince Edward County, Virginia","0500000US51147","51","147"
"2892","Prince George County, Virginia","0500000US51149","51","149"
"2893","Prince William County, Virginia","0500000US51153","51","153"
"2894","Pulaski County, Virginia","0500000US51155","51","155"
"2895","Rappahannock County, Virginia","0500000US51157","51","157"
"2896","Richmond County, Virginia","0500000US51159","51","159"
"2897","Roanoke County, Virginia","0500000US51161","51","161"
"2898","Rockbridge County, Virginia","0500000US51163","51","163"
"2899","Rockingham County, Virginia","0500000US51165","51","165"
"2900","Russell County, Virginia","0500000US51167","51","167"
"2901","Scott County, Virginia","0500000US51169","51","169"
"2902","Shenandoah County, Virginia","0500000US51171","51","171"
"2903","Smyth County, Virginia","0500000US51173","51","173"
"2904","Southampton County, Virginia","0500000US51175","51","175"
"2905","Spotsylvania County, Virginia","0500000US51177","51","177"
"2906","Stafford County, Virginia","0500000US51179","51","179"
"2907","Surry County, Virginia","0500000US51181","51","181"
"2908","Sussex County, Virginia","0500000US51183","51","183"
"2909","Tazewell County, Virginia","0500000US51185","51","185"
"2910","Warren County, Virginia","0500000US51187","51","187"
"2911","Washington County, Virginia","0500000US51191","51","191"
"2912","Westmoreland County, Virginia","0500000US51193","51","193"
"2913","Wise County, Virginia","0500000US51195","51","195"
"2914","Wythe County, Virginia","0500000US51197","51","197"
"2915","York County, Virginia","0500000US51199","51","199"
"2916","Alexandria city, Virginia","0500000US51510","51","510"
"2917","Bedford city, Virginia","0500000US51515","51","515"
"2918","Bristol city, Virginia","0500000US51520","51","520"
"2919","Buena Vista city, Virginia","0500000US51530","51","530"
"2920","Charlottesville city, Virginia","0500000US51540","51","540"
"2921","Chesapeake city, Virginia","0500000US51550","51","550"
"2922","Colonial Heights city, Virginia","0500000US51570","51","570"
"2923","Covington city, Virginia","0500000US51580","51","580"
"2924","Danville city, Virginia","0500000US51590","51","590"
"2925","Emporia city, Virginia","0500000US51595","51","595"
"2926","Fairfax city, Virginia","0500000US51600","51","600"
"2927","Falls Church city, Virginia","0500000US51610","51","610"
"2928","Franklin city, Virginia","0500000US51620","51","620"
"2929","Fredericksburg city, Virginia","0500000US51630","51","630"
"2930","Galax city, Virginia","0500000US51640","51","640"
"2931","Hampton city, Virginia","0500000US51650","51","650"
"2932","Harrisonburg city, Virginia","0500000US51660","51","660"
"2933","Hopewell city, Virginia","0500000US51670","51","670"
"2934","Lexington city, Virginia","0500000US51678","51","678"
"2935","Lynchburg city, Virginia","0500000US51680","51","680"
"2936","Manassas city, Virginia","0500000US51683","51","683"
"2937","Manassas Park city, Virginia","0500000US51685","51","685"
"2938","Martinsville city, Virginia","0500000US51690","51","690"
"2939","Newport News city, Virginia","0500000US51700","51","700"
"2940","Norfolk city, Virginia","0500000US51710","51","710"
"2941","Norton city, Virginia","0500000US51720","51","720"
"2942","Petersburg city, Virginia","0500000US51730","51","730"
"2943","Poquoson city, Virginia","0500000US51735","51","735"
"2944","Portsmouth city, Virginia","0500000US51740","51","740"
"2945","Radford city, Virginia","0500000US51750","51","750"
"2946","Richmond city, Virginia","0500000US51760","51","760"
"2947","Roanoke city, Virginia","0500000US51770","51","770"
"2948","Salem city, Virginia","0500000US51775","51","775"
"2949","Staunton city, Virginia","0500000US51790","51","790"
"2950","Suffolk city, Virginia","0500000US51800","51","800"
"2951","Virginia Beach city, Virginia","0500000US51810","51","810"
"2952","Waynesboro city, Virginia","0500000US51820","51","820"
"2953","Williamsburg city, Virginia","0500000US51830","51","830"
"2954","Winchester city, Virginia","0500000US51840","51","840"
"2955","Adams County, Washington","0500000US53001","53","001"
"2956","Asotin County, Washington","0500000US53003","53","003"
"2957","Benton County, Washington","0500000US53005","53","005"
"2958","Chelan County, Washington","0500000US53007","53","007"
"2959","Clallam County, Washington","0500000US53009","53","009"
"2960","Clark County, Washington","0500000US53011","53","011"
"2961","Columbia County, Washington","0500000US53013","53","013"
"2962","Cowlitz County, Washington","0500000US53015","53","015"
"2963","Douglas County, Washington","0500000US53017","53","017"
"2964","Ferry County, Washington","0500000US53019","53","019"
"2965","Franklin County, Washington","0500000US53021","53","021"
"2966","Garfield County, Washington","0500000US53023","53","023"
"2967","Grant County, Washington","0500000US53025","53","025"
"2968","Grays Harbor County, Washington","0500000US53027","53","027"
"2969","Island County, Washington","0500000US53029","53","029"
"2970","Jefferson County, Washington","0500000US53031","53","031"
"2971","King County, Washington","0500000US53033","53","033"
"2972","Kitsap County, Washington","0500000US53035","53","035"
"2973","Kittitas County, Washington","0500000US53037","53","037"
"2974","Klickitat County, Washington","0500000US53039","53","039"
"2975","Lewis County, Washington","0500000US53041","53","041"
"2976","Lincoln County, Washington","0500000US53043","53","043"
"2977","Mason County, Washington","0500000US53045","53","045"
"2978","Okanogan County, Washington","0500000US53047","53","047"
"2979","Pacific County, Washington","0500000US53049","53","049"
"2980","Pend Oreille County, Washington","0500000US53051","53","051"
"2981","Pierce County, Washington","0500000US53053","53","053"
"2982","San Juan County, Washington","0500000US53055","53","055"
"2983","Skagit County, Washington","0500000US53057","53","057"
"2984","Skamania County, Washington","0500000US53059","53","059"
"2985","Snohomish County, Washington","0500000US53061","53","061"
"2986","Spokane County, Washington","0500000US53063","53","063"
"2987","Stevens County, Washington","0500000US53065","53","065"
"2988","Thurston County, Washington","0500000US53067","53","067"
"2989","Wahkiakum County, Washington","0500000US53069","53","069"
"2990","Walla Walla County, Washington","0500000US53071","53","071"
"2991","Whatcom County, Washington","0500000US53073","53","073"
"2992","Whitman County, Washington","0500000US53075","53","075"
"2993","Yakima County, Washington","0500000US53077","53","077"
"2994","Barbour County, West Virginia","0500000US54001","54","001"
"2995","Berkeley County, West Virginia","0500000US54003","54","003"
"2996","Boone County, West Virginia","0500000US54005","54","005"
"2997","Braxton County, West Virginia","0500000US54007","54","007"
"2998","Brooke County, West Virginia","0500000US54009","54","009"
"2999","Cabell County, West Virginia","0500000US54011","54","011"
"3000","Calhoun County, West Virginia","0500000US54013","54","013"
"3001","Clay County, West Virginia","0500000US54015","54","015"
"3002","Doddridge County, West Virginia","0500000US54017","54","017"
"3003","Fayette County, West Virginia","0500000US54019","54","019"
"3004","Gilmer County, West Virginia","0500000US54021","54","021"
"3005","Grant County, West Virginia","0500000US54023","54","023"
"3006","Greenbrier County, West Virginia","0500000US54025","54","025"
"3007","Hampshire County, West Virginia","0500000US54027","54","027"
"3008","Hancock County, West Virginia","0500000US54029","54","029"
"3009","Hardy County, West Virginia","0500000US54031","54","031"
"3010","Harrison County, West Virginia","0500000US54033","54","033"
"3011","Jackson County, West Virginia","0500000US54035","54","035"
"3012","Jefferson County, West Virginia","0500000US54037","54","037"
"3013","Kanawha County, West Virginia","0500000US54039","54","039"
"3014","Lewis County, West Virginia","0500000US54041","54","041"
"3015","Lincoln County, West Virginia","0500000US54043","54","043"
"3016","Logan County, West Virginia","0500000US54045","54","045"
"3017","McDowell County, West Virginia","0500000US54047","54","047"
"3018","Marion County, West Virginia","0500000US54049","54","049"
"3019","Marshall County, West Virginia","0500000US54051","54","051"
"3020","Mason County, West Virginia","0500000US54053","54","053"
"3021","Mercer County, West Virginia","0500000US54055","54","055"
"3022","Mineral County, West Virginia","0500000US54057","54","057"
"3023","Mingo County, West Virginia","0500000US54059","54","059"
"3024","Monongalia County, West Virginia","0500000US54061","54","061"
"3025","Monroe County, West Virginia","0500000US54063","54","063"
"3026","Morgan County, West Virginia","0500000US54065","54","065"
"3027","Nicholas County, West Virginia","0500000US54067","54","067"
"3028","Ohio County, West Virginia","0500000US54069","54","069"
"3029","Pendleton County, West Virginia","0500000US54071","54","071"
"3030","Pleasants County, West Virginia","0500000US54073","54","073"
"3031","Pocahontas County, West Virginia","0500000US54075","54","075"
"3032","Preston County, West Virginia","0500000US54077","54","077"
"3033","Putnam County, West Virginia","0500000US54079","54","079"
"3034","Raleigh County, West Virginia","0500000US54081","54","081"
"3035","Randolph County, West Virginia","0500000US54083","54","083"
"3036","Ritchie County, West Virginia","0500000US54085","54","085"
"3037","Roane County, West Virginia","0500000US54087","54","087"
"3038","Summers County, West Virginia","0500000US54089","54","089"
"3039","Taylor County, West Virginia","0500000US54091","54","091"
"3040","Tucker County, West Virginia","0500000US54093","54","093"
"3041","Tyler County, West Virginia","0500000US54095","54","095"
"3042","Upshur County, West Virginia","0500000US54097","54","097"
"3043","Wayne County, West Virginia","0500000US54099","54","099"
"3044","Webster County, West Virginia","0500000US54101","54","101"
"3045","Wetzel County, West Virginia","0500000US54103","54","103"
